id,info
10951,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""French, born 1959"", ""begin_date"": 1959, ""nationality"": ""French"", ""display_name"": ""Michel Onfray"", ""constituent_id"": 31379}"
10952,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1995, ""wiki_qid"": null, ""artist_bio"": ""French, 1925–1995"", ""begin_date"": 1925, ""nationality"": ""French"", ""display_name"": ""Gilles Deleuze"", ""constituent_id"": 31380}"
10953,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian"", ""begin_date"": 0, ""nationality"": ""Austrian"", ""display_name"": ""Franz Kaltenbeck"", ""constituent_id"": 31381}"
10954,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""French"", ""begin_date"": 0, ""nationality"": ""French"", ""display_name"": ""Yann Aussant"", ""constituent_id"": 31382}"
10955,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Lithuanian, born 1964"", ""begin_date"": 1964, ""nationality"": ""Lithuanian"", ""display_name"": ""Deimantas Narkevicius"", ""constituent_id"": 31384}"
10956,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Austrian, born 1967"", ""begin_date"": 1967, ""nationality"": ""Austrian"", ""display_name"": ""Manfred Grübl"", ""constituent_id"": 31385}"
10957,"{""ulan"": 500261900, ""gender"": null, ""end_date"": 1977, ""wiki_qid"": ""Q53003"", ""artist_bio"": ""Italian, 1906–1977"", ""begin_date"": 1906, ""nationality"": ""Italian"", ""display_name"": ""Roberto Rossellini"", ""constituent_id"": 31408}"
10958,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1940"", ""begin_date"": 1940, ""nationality"": ""American"", ""display_name"": ""Nancy Grossman"", ""constituent_id"": 31420}"
10959,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1997, ""wiki_qid"": null, ""artist_bio"": ""French, 1904–1997"", ""begin_date"": 1904, ""nationality"": ""French"", ""display_name"": ""Marcel Bovis"", ""constituent_id"": 31421}"
10960,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""The Netherlands, est. 2004"", ""begin_date"": 2004, ""nationality"": null, ""display_name"": ""Demakersvan"", ""constituent_id"": 31430}"
10961,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Dutch, born 1976"", ""begin_date"": 1976, ""nationality"": ""Dutch"", ""display_name"": ""Jeroen Verhoeven"", ""constituent_id"": 31431}"
10962,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Dutch, born 1966"", ""begin_date"": 1966, ""nationality"": ""Dutch"", ""display_name"": ""Rob Voerman"", ""constituent_id"": 31433}"
10963,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Chinese, born 1971"", ""begin_date"": 1971, ""nationality"": ""Chinese"", ""display_name"": ""Yang Fudong"", ""constituent_id"": 31442}"
10964,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Tokyo, Japan, est. 1953"", ""begin_date"": 1953, ""nationality"": ""Japanese"", ""display_name"": ""KDDI Corporation"", ""constituent_id"": 31447}"
10965,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1978, ""wiki_qid"": null, ""artist_bio"": ""American, 1907–1978"", ""begin_date"": 1907, ""nationality"": ""American"", ""display_name"": ""John Sennhauser"", ""constituent_id"": 31449}"
10966,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Mexican, born 1954"", ""begin_date"": 1954, ""nationality"": ""Mexican"", ""display_name"": ""Francisco Castro Leñero"", ""constituent_id"": 31450}"
10967,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Japanese, born 1957"", ""begin_date"": 1957, ""nationality"": ""Japanese"", ""display_name"": ""Akihiko Kotani"", ""constituent_id"": 31455}"
10968,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Japanese, born 1952"", ""begin_date"": 1952, ""nationality"": ""Japanese"", ""display_name"": ""Tsuguyoshi Sadashima"", ""constituent_id"": 31456}"
10969,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1964, ""wiki_qid"": null, ""artist_bio"": ""Italian, 1879–1964"", ""begin_date"": 1879, ""nationality"": ""Italian"", ""display_name"": ""Ardegno Soffici"", ""constituent_id"": 31461}"
10970,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Canadian, born 1949"", ""begin_date"": 1949, ""nationality"": ""Canadian"", ""display_name"": ""Hank Bull"", ""constituent_id"": 31464}"
10971,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""unknown"", ""constituent_id"": 31589}"
10972,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Jackson Center, Ohio, est. 1931"", ""begin_date"": 1931, ""nationality"": ""American"", ""display_name"": ""Airstream, Inc."", ""constituent_id"": 31610}"
10973,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""est. 1916"", ""begin_date"": 1916, ""nationality"": ""Italian"", ""display_name"": ""RIMA, Padua, Italy"", ""constituent_id"": 31612}"
10974,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British, born 1975"", ""begin_date"": 1975, ""nationality"": ""British"", ""display_name"": ""Alexander Taylor"", ""constituent_id"": 31613}"
10975,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""est. 2005"", ""begin_date"": 2005, ""nationality"": ""British"", ""display_name"": ""Established & Sons, United Kingdom"", ""constituent_id"": 31614}"
10976,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""born 1934"", ""begin_date"": 1934, ""nationality"": ""Italian"", ""display_name"": ""Claudio Salocchi"", ""constituent_id"": 31615}"
10977,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1965"", ""begin_date"": 1965, ""nationality"": ""American"", ""display_name"": ""Coren Sharples"", ""constituent_id"": 31617}"
10978,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1953"", ""begin_date"": 1953, ""nationality"": ""American"", ""display_name"": ""Barbara Bosworth"", ""constituent_id"": 31634}"
10979,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born Germany 1942"", ""begin_date"": 1942, ""nationality"": ""American"", ""display_name"": ""Ursula von Rydingsvard"", ""constituent_id"": 31648}"
10980,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American"", ""begin_date"": 0, ""nationality"": ""American"", ""display_name"": ""John Reekie"", ""constituent_id"": 31652}"
10981,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2000, ""wiki_qid"": null, ""artist_bio"": ""French, 1938–2000"", ""begin_date"": 1938, ""nationality"": ""French"", ""display_name"": ""Michel Parmentier"", ""constituent_id"": 31672}"
10982,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1978, ""wiki_qid"": null, ""artist_bio"": ""Romanian, born Poland. 1934–1978"", ""begin_date"": 1934, ""nationality"": ""Romanian"", ""display_name"": ""André Cadere"", ""constituent_id"": 31673}"
10983,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British, born 1968"", ""begin_date"": 1968, ""nationality"": ""British"", ""display_name"": ""Ceal Floyer"", ""constituent_id"": 31677}"
10984,"{""ulan"": 500122414, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q1135754"", ""artist_bio"": ""American, born 1978"", ""begin_date"": 1978, ""nationality"": ""American"", ""display_name"": ""Cory Arcangel"", ""constituent_id"": 31678}"
10985,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1965"", ""begin_date"": 1965, ""nationality"": ""American"", ""display_name"": ""Nina Bovasso"", ""constituent_id"": 31697}"
10986,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1959"", ""begin_date"": 1959, ""nationality"": ""American"", ""display_name"": ""Gregory Green"", ""constituent_id"": 31698}"
10987,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Puerto Rican, born 1946"", ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Papo Colo"", ""constituent_id"": 31699}"
10988,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""German, born 1972"", ""begin_date"": 1972, ""nationality"": ""German"", ""display_name"": ""Christoph Ruckhäberle"", ""constituent_id"": 31732}"
10989,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Argentine, born 1969"", ""begin_date"": 1969, ""nationality"": ""Argentine"", ""display_name"": ""Santiago Cucullu"", ""constituent_id"": 31735}"
10990,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American"", ""begin_date"": 0, ""nationality"": ""American"", ""display_name"": ""Kayrock and Wolfy"", ""constituent_id"": 31737}"
10991,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Belgian, born 1958"", ""begin_date"": 1958, ""nationality"": ""Belgian"", ""display_name"": ""Joëlle Tuerlinckx"", ""constituent_id"": 31742}"
10992,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1928"", ""begin_date"": 1928, ""nationality"": ""American"", ""display_name"": ""Albert York"", ""constituent_id"": 31744}"
10993,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Vulcan"", ""constituent_id"": 31760}"
10994,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 1990, ""wiki_qid"": ""Q1965869"", ""artist_bio"": ""Indian, 1937–1990"", ""begin_date"": 1937, ""nationality"": ""Indian"", ""display_name"": ""Nasreen Mohamedi"", ""constituent_id"": 31784}"
10995,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1982, ""wiki_qid"": null, ""artist_bio"": ""Canadian, 1885–1982"", ""begin_date"": 1885, ""nationality"": ""Canadian"", ""display_name"": ""Allan Dwan"", ""constituent_id"": 31875}"
10996,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1933, ""wiki_qid"": null, ""artist_bio"": ""American, 1879–1933"", ""begin_date"": 1879, ""nationality"": ""American"", ""display_name"": ""Eddie Dillon"", ""constituent_id"": 31876}"
10997,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Biograph Company"", ""constituent_id"": 31878}"
10998,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Frank Powell"", ""constituent_id"": 31879}"
10999,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1960, ""wiki_qid"": ""Q317574"", ""artist_bio"": ""American, 1880–1960"", ""begin_date"": 1880, ""nationality"": ""American"", ""display_name"": ""Mack Sennett"", ""constituent_id"": 31880}"
11000,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1940, ""wiki_qid"": null, ""artist_bio"": ""American, 1870–1940"", ""begin_date"": 1870, ""nationality"": ""American"", ""display_name"": ""Charles H. France"", ""constituent_id"": 31881}"
11001,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1957, ""wiki_qid"": null, ""artist_bio"": ""American, born England. 1883–1957"", ""begin_date"": 1883, ""nationality"": ""American"", ""display_name"": ""Charles J. Brabin"", ""constituent_id"": 31884}"
11002,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1925, ""wiki_qid"": null, ""artist_bio"": ""American, 1869–1925"", ""begin_date"": 1869, ""nationality"": ""American"", ""display_name"": ""Frederick Thomson"", ""constituent_id"": 31887}"
11003,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1921, ""wiki_qid"": null, ""artist_bio"": ""American, 1872–1921"", ""begin_date"": 1872, ""nationality"": ""American"", ""display_name"": ""George L. Tucker"", ""constituent_id"": 31889}"
11004,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Unknown Director"", ""constituent_id"": 31891}"
11005,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1948, ""wiki_qid"": null, ""artist_bio"": ""American, c. 1873–1948"", ""begin_date"": 1873, ""nationality"": ""American"", ""display_name"": ""Kenean Buel"", ""constituent_id"": 31892}"
11006,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1927, ""wiki_qid"": null, ""artist_bio"": ""1865–1927"", ""begin_date"": 1865, ""nationality"": null, ""display_name"": ""Travers Vale"", ""constituent_id"": 31898}"
11007,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1930, ""wiki_qid"": null, ""artist_bio"": ""American, 1861–1930"", ""begin_date"": 1861, ""nationality"": ""American"", ""display_name"": ""Oscar Eagle"", ""constituent_id"": 31901}"
11008,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1930, ""wiki_qid"": null, ""artist_bio"": ""American, c. 1857–1930"", ""begin_date"": 1857, ""nationality"": ""American"", ""display_name"": ""Edward Warren"", ""constituent_id"": 31904}"
11009,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1954, ""wiki_qid"": null, ""artist_bio"": ""American, 1881–1954"", ""begin_date"": 1881, ""nationality"": ""American"", ""display_name"": ""John Harvey"", ""constituent_id"": 31906}"
11010,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1920, ""wiki_qid"": null, ""artist_bio"": ""American, 1868–1920"", ""begin_date"": 1868, ""nationality"": ""American"", ""display_name"": ""Theodore Marston"", ""constituent_id"": 31908}"
11011,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Stuart Kinder"", ""constituent_id"": 31909}"
11012,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1949, ""wiki_qid"": null, ""artist_bio"": ""1876–1949"", ""begin_date"": 1876, ""nationality"": null, ""display_name"": ""Harry Lambert"", ""constituent_id"": 31912}"
11013,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1941, ""wiki_qid"": null, ""artist_bio"": ""American, 1858–1941"", ""begin_date"": 1858, ""nationality"": ""American"", ""display_name"": ""Lorimer Johnston"", ""constituent_id"": 31919}"
11014,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1969, ""wiki_qid"": null, ""artist_bio"": ""British, c. 1885–1969"", ""begin_date"": 1885, ""nationality"": ""British"", ""display_name"": ""Dave Aylott"", ""constituent_id"": 31922}"
11015,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Argentine, born 1963"", ""begin_date"": 1963, ""nationality"": ""Argentine"", ""display_name"": ""Jorge Macchi"", ""constituent_id"": 31960}"
11016,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Japanese, born 1965"", ""begin_date"": 1965, ""nationality"": ""Japanese"", ""display_name"": ""Yutaka Sone"", ""constituent_id"": 31999}"
11017,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": ""Q6688666"", ""artist_bio"": ""Danish, born 1970"", ""begin_date"": 1970, ""nationality"": ""Danish"", ""display_name"": ""Louise Campbell"", ""constituent_id"": 32007}"
11018,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""est. 2002"", ""begin_date"": 2002, ""nationality"": null, ""display_name"": ""HAY, Denmark"", ""constituent_id"": 32008}"
11019,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Swedish, born 1962"", ""begin_date"": 1962, ""nationality"": ""Swedish"", ""display_name"": ""Mamma Andersson"", ""constituent_id"": 32031}"
11020,"{""ulan"": 500117916, ""gender"": ""Male"", ""end_date"": 2002, ""wiki_qid"": ""Q6161476"", ""artist_bio"": ""Argentine, 1936–2002"", ""begin_date"": 1936, ""nationality"": ""Argentine"", ""display_name"": ""Victor Grippo"", ""constituent_id"": 32032}"
11021,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2006, ""wiki_qid"": null, ""artist_bio"": ""American, 1925–2006"", ""begin_date"": 1925, ""nationality"": ""American"", ""display_name"": ""Robert Altman"", ""constituent_id"": 32041}"
11022,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Norwegian, founded 1961"", ""begin_date"": 1961, ""nationality"": ""Norwegian"", ""display_name"": ""Øivind Resch"", ""constituent_id"": 32051}"
11023,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1980, ""wiki_qid"": null, ""artist_bio"": ""Swiss, 1910–1980"", ""begin_date"": 1910, ""nationality"": ""Swiss"", ""display_name"": ""Max Miedinger"", ""constituent_id"": 32059}"
11024,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""French, born 1962"", ""begin_date"": 1962, ""nationality"": ""French"", ""display_name"": ""Philippe Apeloig"", ""constituent_id"": 32063}"
11025,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Martin Boykan"", ""constituent_id"": 32064}"
11026,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Israeli, est. 1998"", ""begin_date"": 1998, ""nationality"": ""Israeli"", ""display_name"": ""Given Imaging Ltd., Israel"", ""constituent_id"": 32067}"
11027,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1972, ""wiki_qid"": null, ""artist_bio"": ""Scottish, 1889–1972"", ""begin_date"": 1889, ""nationality"": ""Scottish"", ""display_name"": ""Scottie Wilson"", ""constituent_id"": 32087}"
11028,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1937"", ""begin_date"": 1937, ""nationality"": ""American"", ""display_name"": ""Craig Hodgetts"", ""constituent_id"": 32097}"
